,State,2013 Rural-urban Continuum Code,2013 Urban Influence Code,"Percent of adults with a high school diploma only, 1970","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing four years of college or higher, 1970","Percent of adults with a high school diploma only, 1980","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing four years of college or higher, 1980","Percent of adults with a high school diploma only, 1990","Percent of adults completing some college or associate's degree, 1990","Percent of adults with a bachelor's degree or higher, 1990","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with a high school diploma only, 2010-2014","Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults with a bachelor's degree or higher, 2010-2014",Economic_typology_2015,POP_ESTIMATE_2014,R_birth_2014,R_death_2014,R_INTERNATIONAL_MIG_2014,R_DOMESTIC_MIG_2014,Civilian_labor_force_2014,Unemployment_rate_2014,Median_Household_Income_2014,PCTPOVALL_2014
705,IN,6.0,6.0,0.40299999999999997,0.07,0.047,0.47200000000000003,0.08,0.08,0.48100000000000004,0.17300000000000001,0.076,0.475,0.231,0.10099999999999999,0.45729202327969865,0.2853474837384457,0.12512838069154403,3.0,16723,0.013154370405999998,0.010713966846,0.0,-0.010952055,8200.0,0.07,45168.0,0.146
1098,KY,2.0,2.0,0.263,0.1,0.096,0.325,0.128,0.156,0.294,0.247,0.195,0.295,0.273,0.259,0.3028581267217631,0.2564853076216713,0.3236340679522497,0.0,25539,0.010116716201000001,0.008463400712500001,0.0006298344716,0.0082272127856,14236.0,0.045,57067.0,0.11199999999999999
1458,MS,1.0,1.0,0.106,0.044000000000000004,0.048,0.154,0.08900000000000001,0.065,0.239,0.135,0.085,0.302,0.213,0.091,0.3004070131496557,0.2816217908578585,0.17595491546649966,5.0,10545,0.017888577002,0.0059945763357000005,0.0014272800799,-0.006660640373,4766.0,0.11800000000000001,30689.0,0.27899999999999997
1769,NJ,1.0,1.0,0.348,0.09699999999999999,0.121,0.37,0.149,0.24100000000000002,0.289,0.22399999999999998,0.34600000000000003,0.255,0.242,0.418,0.2265349887133183,0.23375846501128675,0.48258465011286683,0.0,125810,0.0070934928708000005,0.0070538200919,0.0015234347105000001,-0.004522696797,65766.0,0.048,103876.0,0.047
865,IA,2.0,2.0,0.479,0.115,0.091,0.509,0.136,0.139,0.43799999999999994,0.27,0.162,0.37799999999999995,0.31,0.212,0.32938978829389787,0.34289178737628623,0.2854099757488366,0.0,47979,0.011318026052,0.008090292696699999,0.0006706978401,0.0073986355491,26763.0,0.039,67342.0,0.063
2357,SD,9.0,12.0,0.262,0.09699999999999999,0.063,0.32899999999999996,0.142,0.095,0.341,0.235,0.099,0.34600000000000003,0.26,0.141,0.3605902777777778,0.33055555555555555,0.1795138888888889,1.0,9248,0.017576217858,0.0083541282413,0.00010849517199999999,-0.004339806879,4031.0,0.038,41395.0,0.24
1030,KY,1.0,1.0,0.27,0.044000000000000004,0.046,0.35600000000000004,0.079,0.07400000000000001,0.389,0.139,0.08199999999999999,0.445,0.191,0.098,0.4525935778073342,0.23294698840965233,0.11561846855405662,1.0,15573,0.011880165289,0.009749483471099999,0.0005165289256000001,0.0088455578512,7641.0,0.057999999999999996,43799.0,0.183
1007,KY,9.0,10.0,0.11599999999999999,0.026000000000000002,0.043,0.171,0.052000000000000005,0.067,0.25,0.083,0.061,0.364,0.125,0.071,0.3640736093684651,0.2421580928481807,0.12212463404433294,0.0,6748,0.013136531364999999,0.016531365314000002,0.0013284132841000001,-0.0057564575649999995,2950.0,0.076,29067.0,0.278
1739,NV,7.0,8.0,0.324,0.109,0.079,0.409,0.16,0.125,0.35,0.284,0.122,0.313,0.32799999999999996,0.142,0.37119807121661724,0.34013353115727,0.12360905044510384,2.0,17228,0.014692697035,0.006189443239299999,0.0008098336948999999,-0.01712219812,9011.0,0.062,67423.0,0.107
1590,MT,3.0,2.0,0.375,0.149,0.129,0.40299999999999997,0.175,0.174,0.363,0.28300000000000003,0.184,0.33299999999999996,0.32299999999999995,0.215,0.30270319303338167,0.3539912917271408,0.25506168359941944,0.0,82268,0.014310444315999999,0.0097670604671,0.0013241412822,-0.006559965985,38548.0,0.043,42903.0,0.14300000000000002
2800,VT,4.0,5.0,0.353,0.122,0.095,0.37200000000000005,0.163,0.165,0.35700000000000004,0.23199999999999998,0.20600000000000002,0.358,0.253,0.23199999999999998,0.34306434902728206,0.2668585242316105,0.28820075975595716,5.0,60150,0.0089783409947,0.010469209426000001,0.0006626081915,-0.0057149956520000005,31811.0,0.047,44888.0,0.135
1734,NV,1.0,1.0,0.4,0.152,0.1,0.413,0.20199999999999999,0.126,0.321,0.315,0.138,0.299,0.32299999999999995,0.17300000000000001,0.2914604081105941,0.32853367985270926,0.22228657772602664,5.0,2069146,0.012883742963,0.007399024836000001,0.0037851730062999998,0.0098482831397,1024635.0,0.08,51241.0,0.156
926,KS,9.0,10.0,0.354,0.10400000000000001,0.055,0.445,0.11900000000000001,0.099,0.374,0.28600000000000003,0.11599999999999999,0.35600000000000004,0.32,0.174,0.31684027777777785,0.38975694444444436,0.21050347222222218,1.0,3153,0.0076311605723,0.009220985691599999,0.0006359300477,0.0050874403816,1775.0,0.042,44896.0,0.127
2971,WA,4.0,5.0,0.307,0.191,0.242,0.273,0.217,0.368,0.20800000000000002,0.276,0.426,0.192,0.29600000000000004,0.44,0.18487815987246642,0.2941471191072649,0.4783420633113186,4.0,46938,0.0090417648501,0.0056511030313,0.009191039269800002,-0.01066245855,22139.0,0.052000000000000005,41837.0,0.284
2796,VT,3.0,2.0,0.259,0.13,0.08900000000000001,0.379,0.14,0.14400000000000002,0.348,0.239,0.203,0.33799999999999997,0.254,0.25,0.3018904696940168,0.30403430130578835,0.32391346716039765,5.0,6974,0.0074535942090999995,0.0083136243102,0.00043001505049999997,0.0,4075.0,0.045,60081.0,0.091
1852,NY,1.0,1.0,0.40299999999999997,0.141,0.128,0.41,0.16899999999999998,0.195,0.311,0.276,0.278,0.281,0.282,0.33899999999999997,0.26485373125729184,0.2746769988621141,0.3823872556786265,0.0,99252,0.008187158030299999,0.006829336981,0.001599211458,-0.006889684582999999,50369.0,0.049,94334.0,0.063
2615,TX,6.0,4.0,0.207,0.08900000000000001,0.051,0.253,0.122,0.08,0.3,0.20800000000000002,0.107,0.33299999999999996,0.26,0.125,0.31013564748504513,0.3345690454124189,0.14626337517903784,0.0,34731,0.011107114595999999,0.011135889504000001,0.0005754981656,-0.001323645781,15881.0,0.053,41521.0,0.218
1917,NC,4.0,3.0,0.175,0.061,0.048,0.27699999999999997,0.10800000000000001,0.08800000000000001,0.337,0.207,0.095,0.326,0.29600000000000004,0.128,0.3067616314278944,0.3512335764501435,0.18893335790831775,0.0,126865,0.015482099566,0.0076815337674,0.0027139303186,0.0030234136006000003,49298.0,0.073,45380.0,0.205
1162,LA,6.0,6.0,0.18600000000000003,0.062,0.048,0.321,0.083,0.081,0.371,0.11900000000000001,0.09,0.4,0.16,0.094,0.4033670033670035,0.24059644059644053,0.12342472342472346,0.0,14746,0.011448701012999999,0.012329370320999998,0.0,-0.0008129255159999999,5470.0,0.075,36644.0,0.268
105,AR,9.0,8.0,0.22699999999999998,0.052000000000000005,0.035,0.37200000000000005,0.06,0.040999999999999995,0.40700000000000003,0.153,0.07400000000000001,0.435,0.179,0.073,0.49045092838196275,0.2228116710875332,0.10610079575596817,3.0,5188,0.009228994424099999,0.009998077292799999,0.0,-0.004999038646,2344.0,0.067,39493.0,0.18
407,GA,7.0,8.0,0.165,0.079,0.053,0.235,0.11599999999999999,0.08199999999999999,0.29600000000000004,0.17300000000000001,0.111,0.33,0.218,0.1,0.39639739197701396,0.2507459387777655,0.12336538107341509,0.0,42793,0.0147896263,0.0090135202804,0.0013974450047,-0.01411419455,17642.0,0.081,33125.0,0.281
1356,MN,6.0,6.0,0.292,0.099,0.073,0.34600000000000003,0.198,0.12,0.325,0.261,0.13699999999999998,0.31,0.354,0.149,0.3347024749868352,0.3995787256450763,0.16629805160610847,0.0,14079,0.012485368709000001,0.0081580534175,0.0012769127087999999,-0.008370872202000001,8873.0,0.051,50905.0,0.09300000000000001
74,AK,7.0,11.0,0.39799999999999996,0.146,0.105,0.43799999999999994,0.22,0.162,0.35,0.34299999999999997,0.179,0.318,0.364,0.203,0.32384304793456875,0.37633295372191744,0.23255512993063465,5.0,57638,0.012396694215,0.0068521811905,0.0006102451442,0.0038881333473,27993.0,0.078,62532.0,0.115
2136,OK,6.0,6.0,0.242,0.068,0.048,0.348,0.107,0.073,0.336,0.218,0.10800000000000001,0.37,0.25,0.133,0.3850570807284589,0.2949170970372384,0.16376732807828215,5.0,41448,0.010020886909,0.012435558452999998,0.0006761080323999999,0.0045154357878,17099.0,0.057999999999999996,36424.0,0.188
300,CT,2.0,2.0,0.33399999999999996,0.099,0.111,0.385,0.156,0.16899999999999998,0.332,0.26,0.218,0.32,0.278,0.262,0.3123139191150761,0.2820641866477363,0.3148144223943379,0.0,272743,0.009922061856399999,0.0085569091185,0.0046773865926,-0.009248635305,137026.0,0.068,65813.0,0.111
1886,NC,2.0,2.0,0.19899999999999998,0.07,0.055999999999999994,0.253,0.11800000000000001,0.08800000000000001,0.28300000000000003,0.212,0.106,0.304,0.244,0.128,0.2969108645753634,0.3044025758735017,0.17393522060698804,3.0,88807,0.0096187841273,0.011336023301,0.0011672736864,-0.005342521872,39300.0,0.062,39275.0,0.205
715,IN,4.0,3.0,0.34600000000000003,0.057999999999999996,0.054000000000000006,0.444,0.091,0.07400000000000001,0.447,0.175,0.092,0.444,0.235,0.11699999999999999,0.44886984528670854,0.26373152355207913,0.15022718122735373,0.0,49072,0.010415498915,0.011760749264000002,0.0001630606484,0.0024051445635,21469.0,0.068,41955.0,0.155
2605,TX,9.0,9.0,0.204,0.055,0.053,0.266,0.10300000000000001,0.10300000000000001,0.322,0.196,0.11,0.33299999999999996,0.247,0.128,0.3687150837988827,0.24930167597765363,0.1888966480446928,0.0,3934,0.009565764631799999,0.0075519194462,0.0002517306482,-0.025676526119999998,1648.0,0.049,36992.0,0.187
653,IL,6.0,6.0,0.278,0.063,0.04,0.37200000000000005,0.09699999999999999,0.081,0.37200000000000005,0.233,0.073,0.34299999999999997,0.28,0.10099999999999999,0.36761953926566426,0.34955152610182616,0.13325159708330644,4.0,21602,0.011071642755,0.0095492918762,0.0009687687411,-0.009364764497000001,8906.0,0.084,42032.0,0.16699999999999998
172,AR,9.0,10.0,0.171,0.044000000000000004,0.049,0.249,0.065,0.07,0.307,0.106,0.075,0.36700000000000005,0.159,0.08,0.42515571629495674,0.1902752662246333,0.09001406469760902,0.0,6884,0.0096257452769,0.012355434236,0.0,-0.01953882623,3139.0,0.077,29969.0,0.251
2073,OH,6.0,3.0,0.441,0.069,0.042,0.48100000000000004,0.086,0.087,0.495,0.162,0.08900000000000001,0.519,0.203,0.115,0.48610481311135595,0.23113299216168948,0.14837727537734013,3.0,45509,0.012091765508,0.010794648844,0.00030779039469999996,0.0001538951974,23086.0,0.05,50753.0,0.17
213,CA,2.0,2.0,0.316,0.171,0.111,0.33399999999999996,0.245,0.19,0.245,0.359,0.22899999999999998,0.218,0.371,0.267,0.20247175024403158,0.3731008277771344,0.32074295893100385,5.0,279116,0.00959987325,0.007954283574400001,0.0009578268134000001,0.0071440917209,141048.0,0.055999999999999994,61775.0,0.145
1630,MT,5.0,8.0,0.32899999999999996,0.11699999999999999,0.08900000000000001,0.409,0.14,0.142,0.37799999999999995,0.226,0.179,0.34299999999999997,0.29100000000000004,0.217,0.37174146446209994,0.30624865793429246,0.23534464247369552,2.0,34730,0.01085669737,0.011491929662,0.0017902000981999998,0.00438887766,17132.0,0.049,39882.0,0.195
888,KS,7.0,9.0,0.34299999999999997,0.099,0.105,0.426,0.16,0.129,0.365,0.256,0.138,0.381,0.294,0.18,0.35032740879326474,0.385562831306517,0.17165575304022446,0.0,9331,0.010168040244,0.013914160334000001,0.0018195440437000002,-0.00042812801,4396.0,0.042,42697.0,0.14
2529,TX,9.0,12.0,0.267,0.09300000000000001,0.07400000000000001,0.284,0.166,0.08,0.28300000000000003,0.231,0.11599999999999999,0.304,0.268,0.175,0.2649186256781193,0.29385171790235076,0.2070524412296564,1.0,1535,0.0071428571429,0.0090909090909,0.0,-0.006493506494,637.0,0.042,42139.0,0.16699999999999998
1755,NH,2.0,2.0,0.324,0.124,0.10400000000000001,0.35700000000000004,0.17,0.185,0.28600000000000003,0.272,0.264,0.275,0.294,0.301,0.27501517384895524,0.27952397468134915,0.35490910141911614,0.0,405339,0.010353827912,0.0073888793409,0.0029550571661,-0.001080635968,228225.0,0.045,71233.0,0.087
3004,WV,8.0,7.0,0.263,0.068,0.055,0.348,0.09699999999999999,0.079,0.41700000000000004,0.124,0.08,0.46799999999999997,0.187,0.08199999999999999,0.495630081300813,0.17642276422764225,0.13810975609756102,4.0,13553,0.0079074751506,0.01175036027,-7.390163700000001e-05,0.0076857702398,5574.0,0.059000000000000004,36351.0,0.193
2785,UT,2.0,2.0,0.35700000000000004,0.21,0.161,0.311,0.28300000000000003,0.23399999999999999,0.21899999999999997,0.39799999999999996,0.262,0.192,0.40299999999999997,0.315,0.1696179505036782,0.39679259572168507,0.3690760255283198,0.0,561534,0.021365603174,0.0038027182793,0.0018672459917,-0.0030001615889999997,255870.0,0.035,60957.0,0.126
2978,WV,2.0,2.0,0.292,0.10099999999999999,0.10099999999999999,0.34,0.136,0.139,0.315,0.215,0.18899999999999997,0.33899999999999997,0.251,0.209,0.326365299189966,0.270631273152062,0.26423707711461897,0.0,96827,0.01239332556,0.0115677918,0.0015272374544999998,-0.003322773381,42217.0,0.055,34887.0,0.21899999999999997
1872,NY,1.0,1.0,0.32,0.115,0.21,0.322,0.15,0.28,0.251,0.20600000000000002,0.353,0.221,0.20600000000000002,0.409,0.20911661597469067,0.20655453357274603,0.4604480437783235,0.0,972504,0.010950224845999999,0.0073104521127,0.005970133877300001,-0.006105092900000001,471666.0,0.051,83152.0,0.10400000000000001
2927,VA,2.0,2.0,0.29600000000000004,0.121,0.11,0.32,0.139,0.154,0.32299999999999995,0.259,0.17800000000000002,0.322,0.3,0.198,0.2814585319351764,0.3080314585319352,0.306661105815062,0.0,25350,0.0094188416408,0.010962265270999999,0.0039574964877,0.0047094208204,13169.0,0.051,54195.0,0.102
468,GA,3.0,2.0,0.171,0.046,0.055999999999999994,0.276,0.078,0.06,0.332,0.15,0.087,0.37799999999999995,0.222,0.111,0.3727574102964118,0.2721333853354135,0.14157566302652108,5.0,14007,0.008212232656099999,0.0081408219374,0.0,0.0012853929375,5869.0,0.079,37603.0,0.233
2150,OK,9.0,9.0,0.153,0.068,0.062,0.27399999999999997,0.127,0.076,0.278,0.23800000000000002,0.09300000000000001,0.304,0.253,0.133,0.3183596384729529,0.3041953325239445,0.17887494941319304,0.0,11084,0.013771858295,0.013409440970999999,0.00045302165439999997,0.0081543897798,3630.0,0.07,35977.0,0.201
2877,VA,3.0,2.0,0.217,0.07400000000000001,0.057,0.251,0.128,0.08800000000000001,0.27399999999999997,0.207,0.115,0.33899999999999997,0.27899999999999997,0.125,0.32564864020006257,0.3371756798999687,0.1641137855579869,3.0,34312,0.009473714800499999,0.011885734213,8.718142449999999e-05,-0.002499200837,16517.0,0.061,46186.0,0.147
635,IL,5.0,8.0,0.35600000000000004,0.114,0.147,0.373,0.154,0.217,0.34700000000000003,0.22399999999999998,0.23199999999999998,0.33399999999999996,0.267,0.26899999999999996,0.29718076285240463,0.2886677722498618,0.3345494748479823,4.0,31591,0.0091004660066,0.0084728476613,0.0012238557733,-0.021464547410000003,14331.0,0.068,42684.0,0.23600000000000002
2182,OK,7.0,9.0,0.243,0.079,0.051,0.32899999999999996,0.125,0.09300000000000001,0.304,0.221,0.096,0.348,0.263,0.121,0.36890298641450714,0.3182715901609911,0.13393979292596805,2.0,25423,0.013242951174000001,0.012653502309,0.0001571863641,-0.00231849887,9561.0,0.068,35964.0,0.247
2447,TN,6.0,6.0,0.209,0.043,0.037000000000000005,0.32299999999999995,0.062,0.051,0.359,0.129,0.061,0.39,0.18100000000000002,0.098,0.43755084332122146,0.22815770920331907,0.12441021747383266,3.0,25843,0.0098370141769,0.014273314688,0.0001543061047,-0.001465907995,10499.0,0.08900000000000001,36285.0,0.217
1698,NE,9.0,8.0,0.306,0.111,0.083,0.36200000000000004,0.146,0.111,0.348,0.342,0.09,0.397,0.267,0.222,0.32098765432098775,0.3796296296296296,0.25617283950617287,1.0,501,0.005859375,0.001953125,0.0,-0.05078125,439.0,0.023,62280.0,0.139
517,GA,9.0,12.0,0.11199999999999999,0.053,0.043,0.209,0.098,0.08,0.32899999999999996,0.158,0.10099999999999999,0.35100000000000003,0.265,0.125,0.33671535969684,0.31483405659800745,0.20597762972923406,5.0,21952,0.0074894320897,0.013416651350999998,0.0006432641059000001,0.021135820621,9514.0,0.065,40667.0,0.151
1043,KY,9.0,12.0,0.095,0.043,0.027999999999999997,0.22,0.069,0.057,0.275,0.102,0.057999999999999996,0.308,0.138,0.063,0.42187778371637275,0.22323178336005697,0.07001603420630678,0.0,6777,0.010727406319,0.014842027921,-0.000146950771,-0.004849375459,2313.0,0.09699999999999999,25473.0,0.35
2477,TN,7.0,8.0,0.249,0.057,0.051,0.361,0.078,0.07200000000000001,0.375,0.152,0.085,0.413,0.19399999999999998,0.10300000000000001,0.4053258519983443,0.25162121142436644,0.15416455870854986,3.0,30884,0.010263858629999999,0.01220043573,0.000225933995,-0.00380860163,12866.0,0.095,40683.0,0.20800000000000002
2994,WV,2.0,2.0,0.177,0.036000000000000004,0.032,0.305,0.055999999999999994,0.048,0.354,0.091,0.047,0.42200000000000004,0.146,0.059000000000000004,0.4314268751236889,0.23972557556567053,0.09123293093211954,2.0,21596,0.012564910979000001,0.012611275964000001,4.6364985199999996e-05,0.0028746290801,7539.0,0.096,34295.0,0.244
2526,TX,1.0,1.0,0.313,0.121,0.1,0.331,0.185,0.136,0.295,0.308,0.151,0.272,0.327,0.196,0.25457887700534765,0.32213521772345305,0.2786716959511077,0.0,338176,0.014378115109000002,0.0068121032257,0.0018039957159,0.013621214750000001,166685.0,0.051,73788.0,0.099
734,IN,6.0,5.0,0.431,0.08,0.05,0.501,0.12300000000000001,0.078,0.447,0.22,0.09699999999999999,0.462,0.253,0.10400000000000001,0.42646298285396034,0.3104189044038668,0.10677487369216694,4.0,35983,0.010262526523,0.0090975910799,0.0,-0.004382376191000001,15680.0,0.066,41065.0,0.171
560,ID,7.0,9.0,0.34,0.121,0.07400000000000001,0.359,0.172,0.128,0.32299999999999995,0.27,0.133,0.34700000000000003,0.259,0.12,0.3388092497645705,0.31296431934707536,0.11781939939311499,1.0,15115,0.012558247133,0.0091873492184,0.0027760335768000004,-0.008262004693,7991.0,0.04,44669.0,0.171
1587,MT,9.0,10.0,0.35700000000000004,0.109,0.133,0.445,0.162,0.11900000000000001,0.38299999999999995,0.221,0.135,0.397,0.304,0.15,0.3952415634862831,0.30589949016751644,0.21291575625151732,0.0,5631,0.0077869215114,0.006194142111299999,-0.00017697548899999998,-0.008494823467,2518.0,0.054000000000000006,49758.0,0.11699999999999999
2844,VA,6.0,6.0,0.192,0.05,0.043,0.242,0.079,0.067,0.29100000000000004,0.161,0.08,0.33799999999999997,0.20600000000000002,0.095,0.3662941685685056,0.2787833477610765,0.14637601322105925,0.0,35223,0.010706547139,0.013623939613,0.0,-0.0007930775659999999,15547.0,0.078,39079.0,0.18
2977,WV,3.0,2.0,0.322,0.054000000000000006,0.063,0.442,0.08900000000000001,0.096,0.40700000000000003,0.18600000000000003,0.122,0.43700000000000006,0.226,0.134,0.4454604067756873,0.2872633491589004,0.1708575112830432,3.0,23529,0.0070701297602,0.011727101458,0.0002116805317,-0.002878855232,10127.0,0.073,43572.0,0.151
1722,NE,9.0,8.0,0.35,0.10800000000000001,0.07200000000000001,0.466,0.19399999999999998,0.109,0.332,0.261,0.17800000000000002,0.319,0.33,0.215,0.3094983991462113,0.35005336179295626,0.25080042689434373,1.0,1309,0.004557538929,0.005317128750500001,0.0,-0.01747056589,808.0,0.025,47313.0,0.16
97,AZ,3.0,2.0,0.309,0.127,0.113,0.377,0.2,0.162,0.293,0.318,0.177,0.282,0.354,0.21100000000000002,0.2594015252300024,0.39101975553848356,0.2487336593652995,5.0,218852,0.0087809215361,0.013014744669000001,0.0010043236594,0.018045576945,95533.0,0.063,44145.0,0.156
55,AL,6.0,4.0,0.212,0.033,0.037000000000000005,0.26899999999999996,0.07,0.07200000000000001,0.287,0.139,0.077,0.32,0.19899999999999998,0.1,0.38132045088566824,0.2391626409017713,0.12412238325281803,0.0,22486,0.010240269527,0.011703165174,-0.00022165085600000002,-0.005275290363,9276.0,0.067,36939.0,0.204
43,AL,6.0,6.0,0.157,0.085,0.147,0.22699999999999998,0.134,0.18100000000000002,0.23199999999999998,0.207,0.18,0.25,0.263,0.188,0.3031168213181061,0.3163613292092949,0.19367118724720442,4.0,19387,0.009633273019199999,0.013303091312000002,0.0,-0.020642727899999998,8239.0,0.091,28518.0,0.321
2841,VA,9.0,12.0,0.207,0.035,0.027000000000000003,0.249,0.085,0.049,0.317,0.151,0.042,0.377,0.184,0.08,0.39008148602470866,0.2773153421536844,0.10829755541925873,1.0,15999,0.010121716848,0.012620115311,-0.00012812299800000001,0.050928891736,7050.0,0.078,31893.0,0.19899999999999998
1881,NC,6.0,5.0,0.226,0.063,0.059000000000000004,0.304,0.115,0.086,0.335,0.21600000000000003,0.10800000000000001,0.33799999999999997,0.252,0.16,0.3138148356362991,0.3224250673136669,0.17785602272391043,3.0,47513,0.0095836887723,0.012637831347999999,0.0006950807241,0.0042757996061,20061.0,0.073,40357.0,0.188
1658,NE,7.0,9.0,0.28600000000000003,0.075,0.062,0.405,0.10300000000000001,0.076,0.402,0.217,0.085,0.37,0.235,0.115,0.32876503730775086,0.24958123953098826,0.1405512410537536,3.0,10546,0.017461832061,0.006202290076299999,0.0036259541985,-0.003721374046,5630.0,0.03,50758.0,0.10300000000000001
1572,MO,6.0,5.0,0.243,0.079,0.051,0.39,0.11699999999999999,0.113,0.387,0.209,0.111,0.38799999999999996,0.273,0.142,0.4042357659050085,0.29742261581519697,0.15326454739128617,5.0,31101,0.0085524840642,0.013165059739,0.0002562542042,-0.004036003716,13339.0,0.09699999999999999,40642.0,0.162
2066,OH,4.0,3.0,0.41600000000000004,0.08199999999999999,0.06,0.484,0.102,0.08900000000000001,0.483,0.165,0.094,0.488,0.214,0.109,0.47818144915770255,0.2709813273797443,0.13129186117312763,3.0,58685,0.012471819303,0.010191841422000001,0.0003402952061,-0.005631885661,27886.0,0.08,47824.0,0.134
2846,VA,1.0,1.0,0.27699999999999997,0.13,0.14300000000000002,0.312,0.172,0.20800000000000002,0.263,0.27,0.28,0.237,0.28,0.349,0.22979750807912874,0.2722899893523621,0.3967225823323931,0.0,322818,0.012225970302,0.0082160263884,0.005865476967000001,0.0003051044282,176899.0,0.051,62446.0,0.11
1203,MA,3.0,2.0,0.39,0.175,0.153,0.38799999999999996,0.233,0.237,0.307,0.29600000000000004,0.281,0.272,0.31,0.336,0.2506160145531537,0.3001405425795343,0.3988245529711675,5.0,214665,0.0071736345638999995,0.013261907535,0.0015791312449000001,0.0045184581344,111511.0,0.071,64150.0,0.08900000000000001
700,IN,3.0,2.0,0.34299999999999997,0.08,0.098,0.40700000000000003,0.10800000000000001,0.149,0.373,0.207,0.165,0.37200000000000005,0.24,0.204,0.35414179156892217,0.29312112826419806,0.23266234952029105,4.0,117201,0.010774135256,0.0097512743143,0.0016280536661000002,-0.004151110657,53605.0,0.07,39449.0,0.222
1548,MO,4.0,3.0,0.34700000000000003,0.086,0.063,0.387,0.134,0.094,0.349,0.248,0.125,0.33799999999999997,0.295,0.15,0.3271186440677966,0.3316985214569058,0.16696718355571588,3.0,42213,0.013696844749,0.0090759369187,0.0012085451249,-0.004549816941,20693.0,0.062,40038.0,0.17600000000000002
1481,MO,1.0,1.0,0.35,0.096,0.037000000000000005,0.446,0.106,0.067,0.48,0.19399999999999998,0.081,0.462,0.23600000000000002,0.11699999999999999,0.428071292170592,0.28930617441120304,0.15260980267345642,1.0,9017,0.0095127481887,0.010840108400999998,0.000110613351,-0.003429013882,4341.0,0.055,43111.0,0.162
280,CO,7.0,8.0,0.218,0.262,0.361,0.16699999999999998,0.32,0.462,0.135,0.313,0.498,0.109,0.28300000000000003,0.5710000000000001,0.10820425405765953,0.2764396353664863,0.5636255836359594,5.0,17599,0.0069223948052999995,0.002288394977,0.0036614319632,0.0054349380703,11077.0,0.049,73274.0,0.07
1034,KY,1.0,1.0,0.287,0.08900000000000001,0.09699999999999999,0.342,0.141,0.153,0.303,0.245,0.193,0.29100000000000004,0.28,0.248,0.2754850619307049,0.29839375178439437,0.30821036493552717,0.0,760621,0.013126615055,0.0094932143805,0.0032526708723000005,-0.002022215386,377404.0,0.06,48264.0,0.168
1833,NY,8.0,7.0,0.299,0.10300000000000001,0.079,0.39399999999999996,0.16699999999999998,0.11199999999999999,0.39,0.233,0.151,0.373,0.278,0.184,0.3238976592270005,0.33777898747958623,0.2376156777354382,5.0,4706,0.0059171597633,0.013736263735999999,0.0,-0.001690617075,2433.0,0.07400000000000001,49137.0,0.114
3112,WY,3.0,2.0,0.369,0.18,0.133,0.387,0.24100000000000002,0.19699999999999998,0.31,0.33899999999999997,0.204,0.306,0.376,0.2,0.28234755748770163,0.42214849559546963,0.21347671891087977,2.0,81603,0.014770304561,0.0086631154038,0.0008478793799,-0.000958472343,43440.0,0.04,57427.0,0.10400000000000001
3118,WY,5.0,8.0,0.371,0.098,0.095,0.435,0.18899999999999997,0.14,0.375,0.307,0.133,0.34700000000000003,0.35700000000000004,0.17,0.3584138101807634,0.3664438077045527,0.18055113375075169,2.0,44925,0.013964278975,0.0054613873256,0.0001776060919,-0.01425288887,23337.0,0.04,72604.0,0.098
1478,MO,3.0,2.0,0.267,0.14300000000000002,0.272,0.284,0.16699999999999998,0.34700000000000003,0.253,0.23,0.365,0.233,0.24100000000000002,0.41700000000000004,0.19724315646314156,0.25804505434949326,0.47657807818555525,4.0,173019,0.01244242979,0.0058115038719,0.0046898836246,-8.1361054e-05,97794.0,0.042,50305.0,0.195
1957,NC,6.0,5.0,0.149,0.085,0.092,0.253,0.113,0.11199999999999999,0.298,0.17300000000000001,0.136,0.295,0.26,0.159,0.34955191072032465,0.2782380791342577,0.15036354413256678,0.0,35715,0.012553526844,0.010823929812000001,0.0004463476211,-0.00940119677,11987.0,0.11900000000000001,32782.0,0.289
2478,TN,7.0,8.0,0.127,0.034,0.03,0.248,0.045,0.059000000000000004,0.284,0.08800000000000001,0.069,0.379,0.128,0.083,0.42745586980773004,0.21825579106240567,0.13163593411641186,0.0,21981,0.010321700579999999,0.012231442537000002,0.0,0.001500511538,9146.0,0.078,35884.0,0.18899999999999997
1062,KY,6.0,6.0,0.27,0.067,0.063,0.34,0.091,0.092,0.379,0.16,0.08900000000000001,0.41600000000000004,0.207,0.135,0.39092190962197004,0.26495669106291553,0.18256899214396025,3.0,21388,0.011713167943000001,0.011478904585,0.0005622320613,0.0030922763371,9897.0,0.062,43945.0,0.17600000000000002
508,GA,3.0,2.0,0.147,0.09300000000000001,0.048,0.193,0.08900000000000001,0.09,0.28800000000000003,0.14300000000000002,0.092,0.32799999999999996,0.21,0.107,0.34976256754543966,0.23383003111183892,0.10054036351727523,0.0,9120,0.011670393194000001,0.010252494955999999,0.00010906909529999998,-0.011561324100000001,3619.0,0.08,34604.0,0.298
